"ensembl_gene_id" "entrezgene_id"
"36860" "ENSDARG00000111140" 558995
"36861" "ENSDARG00000068876" 557552
"36862" "ENSDARG00000113927" 799566
"36863" "ENSDARG00000102281" NA
"36864" "ENSDARG00000112984" NA
"36865" "ENSDARG00000079788" 795681
"36866" "ENSDARG00000101079" 101885095
"36867" "ENSDARG00000104640" 100006875
"36868" "ENSDARG00000114368" 553423
"36869" "ENSDARG00000062780" 100150876
"36870" "ENSDARG00000114100" NA
"36871" "ENSDARG00000114731" NA
"36872" "ENSDARG00000113893" NA
"36873" "ENSDARG00000045982" 100148581
"36874" "ENSDARG00000087697" 30354
"36875" "ENSDARG00000113951" 406306
"36876" "ENSDARG00000099963" NA
"36877" "ENSDARG00000040582" 565816
"36878" "ENSDARG00000114798" 793043
"36879" "ENSDARG00000058848" 795916
"36880" "ENSDARG00000098895" NA
"36881" "ENSDARG00000116887" NA
"36882" "ENSDARG00000082581" NA
"36883" "ENSDARG00000080087" NA
"36884" "ENSDARG00000108746" NA
"36885" "ENSDARG00000084145" NA
"36886" "ENSDARG00000004782" 58129
"36887" "ENSDARG00000107069" NA
"36888" "ENSDARG00000080287" NA
"36889" "ENSDARG00000109913" NA
"36890" "ENSDARG00000083427" NA
"36891" "ENSDARG00000114066" NA
"36892" "ENSDARG00000114699" 553243
"36893" "ENSDARG00000112393" NA
"36894" "ENSDARG00000100760" NA
"36895" "ENSDARG00000114573" NA
"36896" "ENSDARG00000116980" NA
"36897" "ENSDARG00000109808" NA
"36898" "ENSDARG00000080938" NA
"36899" "ENSDARG00000082473" NA
"36900" "ENSDARG00000116358" NA
"36901" "ENSDARG00000115231" NA
"36902" "ENSDARG00000113126" 325248
"36903" "ENSDARG00000109569" NA
"36904" "ENSDARG00000110947" NA
"36905" "ENSDARG00000108302" NA
"36906" "ENSDARG00000110692" NA
"36907" "ENSDARG00000107018" NA
"36908" "ENSDARG00000116380" 557847
"36909" "ENSDARG00000107282" NA
"36910" "ENSDARG00000082639" NA
"36911" "ENSDARG00000116387" 406374
"36912" "ENSDARG00000110849" NA
"36913" "ENSDARG00000080681" 100033742
"36914" "ENSDARG00000086512" 100537991
"36915" "ENSDARG00000083270" NA
"36916" "ENSDARG00000113671" NA
"36917" "ENSDARG00000112395" NA
"36918" "ENSDARG00000082019" 100033553
"36919" "ENSDARG00000082428" 100033578
"36920" "ENSDARG00000111710" NA
"36921" "ENSDARG00000035682" 562912
"36922" "ENSDARG00000112347" 415250
"36923" "ENSDARG00000102442" 100073336
"36924" "ENSDARG00000077677" 100535718
"36925" "ENSDARG00000116985" 436958
"36926" "ENSDARG00000103011" 110438074
"36927" "ENSDARG00000002031" 559853
"36928" "ENSDARG00000112625" 570579
"36929" "ENSDARG00000109998" 561440
"36930" "ENSDARG00000116894" 445301
"36931" "ENSDARG00000102333" 550264
"36932" "ENSDARG00000112805" 553331
"36933" "ENSDARG00000095493" NA
"36934" "ENSDARG00000111913" 100861447
"36935" "ENSDARG00000074403" 100332270
"36936" "ENSDARG00000101985" 100003691
"36937" "ENSDARG00000112723" NA
"36938" "ENSDARG00000110815" 555190
"36939" "ENSDARG00000111008" NA
"36940" "ENSDARG00000099149" 767708
"36941" "ENSDARG00000008026" 556540
"36942" "ENSDARG00000005713" 405865
"36943" "ENSDARG00000111081" 445116
"36944" "ENSDARG00000110004" 559022
"36945" "ENSDARG00000109399" NA
"36946" "ENSDARG00000115943" 555269
"36947" "ENSDARG00000116306" NA
"36948" "ENSDARG00000105227" NA
"36949" "ENSDARG00000091637" 100535634
"36950" "ENSDARG00000111639" NA
"36951" "ENSDARG00000084910" NA
"36952" "ENSDARG00000108602" NA
"36953" "ENSDARG00000098174" 100037342
"36954" "ENSDARG00000107678" NA
"36955" "ENSDARG00000112322" NA
"36956" "ENSDARG00000103695" NA
"36957" "ENSDARG00000084075" NA
"36958" "ENSDARG00000100079" NA
"36959" "ENSDARG00000109157" NA
"36960" "ENSDARG00000106253" NA
"36961" "ENSDARG00000110134" NA
"36962" "ENSDARG00000113401" NA
"36963" "ENSDARG00000080713" 100033694
"36964" "ENSDARG00000116161" 564866
"36965" "ENSDARG00000083309" 100033766
"36966" "ENSDARG00000104506" 100033778
"36967" "ENSDARG00000081763" 100033681
"36968" "ENSDARG00000110384" NA
"36969" "ENSDARG00000008623" NA
"36970" "ENSDARG00000113725" NA
"36971" "ENSDARG00000103445" NA
"36972" "ENSDARG00000076673" 327364
"36973" "ENSDARG00000114783" NA
"36974" "ENSDARG00000114143" 117603
"36975" "ENSDARG00000099181" 798522
"36976" "ENSDARG00000078388" 102725534
"36977" "ENSDARG00000070651" 100150844
"36978" "ENSDARG00000070145" 100319849
"36979" "ENSDARG00000055841" NA
"36980" "ENSDARG00000020493" 323011
"36981" "ENSDARG00000113396" NA
"36982" "ENSDARG00000103959" 373103
"36983" "ENSDARG00000079697" 797835
"36984" "ENSDARG00000115030" 368910
"36985" "ENSDARG00000109262" NA
"36986" "ENSDARG00000104280" 795732
"36987" "ENSDARG00000113512" 570320
"36988" "ENSDARG00000107086" NA
"36989" "ENSDARG00000112055" 324475
"36990" "ENSDARG00000067966" 327613
"36991" "ENSDARG00000103341" NA
"36992" "ENSDARG00000100981" NA
"36993" "ENSDARG00000083967" NA
"36994" "ENSDARG00000100070" NA
"36995" "ENSDARG00000083952" NA
"36996" "ENSDARG00000084476" NA
"36997" "ENSDARG00000106318" NA
"36998" "ENSDARG00000115879" NA
"36999" "ENSDARG00000113335" NA
"37000" "ENSDARG00000080645" NA
"37001" "ENSDARG00000098480" NA
"37002" "ENSDARG00000105894" NA
"37003" "ENSDARG00000107286" NA
"37004" "ENSDARG00000113571" NA
"37005" "ENSDARG00000106425" NA
"37006" "ENSDARG00000110390" NA
"37007" "ENSDARG00000116480" NA
"37008" "ENSDARG00000106193" NA
"37009" "ENSDARG00000111476" NA
"37010" "ENSDARG00000111112" NA
"37011" "ENSDARG00000107175" NA
"37012" "ENSDARG00000107613" NA
"37013" "ENSDARG00000115052" NA
"37014" "ENSDARG00000108595" NA
"37015" "ENSDARG00000112848" NA
"37016" "ENSDARG00000107514" NA
"37017" "ENSDARG00000116626" NA
"37018" "ENSDARG00000113058" NA
"37019" "ENSDARG00000115680" NA
"37020" "ENSDARG00000113731" NA
"37021" "ENSDARG00000080238" 100033541
"37022" "ENSDARG00000082167" 100033664
"37023" "ENSDARG00000111012" NA
"37024" "ENSDARG00000113369" 100033463
"37025" "ENSDARG00000113369" 100033464
"37026" "ENSDARG00000113369" 100033472
"37027" "ENSDARG00000083480" NA
"37028" "ENSDARG00000082753" NA
"37029" "ENSDARG00000081443" NA
"37030" "ENSDARG00000080337" NA
"37031" "ENSDARG00000083046" NA
"37032" "ENSDARG00000063895" 140531
"37033" "ENSDARG00000083118" NA
"37034" "ENSDARG00000080630" NA
"37035" "ENSDARG00000082084" NA
"37036" "ENSDARG00000063899" 140532
"37037" "ENSDARG00000080718" NA
"37038" "ENSDARG00000080401" NA
"37039" "ENSDARG00000081938" NA
"37040" "ENSDARG00000082789" NA
"37041" "ENSDARG00000080128" NA
"37042" "ENSDARG00000063905" 140539
"37043" "ENSDARG00000081369" NA
"37044" "ENSDARG00000083519" NA
"37045" "ENSDARG00000063908" 140540
"37046" "ENSDARG00000080151" NA
"37047" "ENSDARG00000063910" 140520
"37048" "ENSDARG00000063911" 140519
"37049" "ENSDARG00000063912" 140541
"37050" "ENSDARG00000081758" NA
"37051" "ENSDARG00000063914" 140533
"37052" "ENSDARG00000080329" NA
"37053" "ENSDARG00000063916" 140538
"37054" "ENSDARG00000063917" 140534
"37055" "ENSDARG00000082716" NA
"37056" "ENSDARG00000082123" NA
"37057" "ENSDARG00000081280" NA
"37058" "ENSDARG00000063921" 140535
"37059" "ENSDARG00000063922" 140536
"37060" "ENSDARG00000083312" NA
"37061" "ENSDARG00000063924" 140512
"37062" "ENSDARG00000083462" NA
"37063" "ENSDARG00000081475" NA
"37064" "ENSDARG00000074253" 566728
"37065" "ENSDARG00000117210" NA
"37066" "ENSDARG00000117633" NA
"37067" "ENSDARG00000117383" NA
"37068" "ENSDARG00000117729" NA
"37069" "ENSDARG00000117653" NA
"37070" "ENSDARG00000117534" NA
"37071" "ENSDARG00000117655" NA
"37072" "ENSDARG00000117812" NA
"37073" "ENSDARG00000117393" 100535166
"37074" "ENSDARG00000117329" NA
"37075" "ENSDARG00000117429" NA
"37076" "ENSDARG00000117822" NA
"37077" "ENSDARG00000117513" NA
"37078" "ENSDARG00000117569" NA
"37079" "ENSDARG00000117619" NA
"37080" "ENSDARG00000117218" NA
"37081" "ENSDARG00000117379" NA
"37082" "ENSDARG00000117606" NA
"37083" "ENSDARG00000117313" NA
"37084" "ENSDARG00000117717" NA
"37085" "ENSDARG00000117659" NA
"37086" "ENSDARG00000117609" NA
"37087" "ENSDARG00000117349" NA
"37088" "ENSDARG00000117552" NA
"37089" "ENSDARG00000117616" NA
"37090" "ENSDARG00000117813" NA
"37091" "ENSDARG00000117363" NA
"37092" "ENSDARG00000117824" NA
"37093" "ENSDARG00000117666" NA
"37094" "ENSDARG00000117545" NA
"37095" "ENSDARG00000117546" 100535760
"37096" "ENSDARG00000117790" NA
"37097" "ENSDARG00000117593" 335245
"37098" "ENSDARG00000117452" NA
"37099" "ENSDARG00000117285" 108191474
"37100" "ENSDARG00000117243" NA
"37101" "ENSDARG00000117611" NA
"37102" "ENSDARG00000117627" NA
"37103" "ENSDARG00000117222" NA
"37104" "ENSDARG00000117621" NA
"37105" "ENSDARG00000117767" NA
"37106" "ENSDARG00000117289" NA
"37107" "ENSDARG00000117530" NA
"37108" "ENSDARG00000117699" 101886588
"37109" "ENSDARG00000117504" 110440077
"37110" "ENSDARG00000117335" NA
"37111" "ENSDARG00000117320" NA
"37112" "ENSDARG00000117444" NA
"37113" "ENSDARG00000117661" NA
"37114" "ENSDARG00000117515" NA
"37115" "ENSDARG00000117290" NA
"37116" "ENSDARG00000117670" NA
"37117" "ENSDARG00000117398" NA
"37118" "ENSDARG00000117564" NA
"37119" "ENSDARG00000117691" NA
"37120" "ENSDARG00000117682" NA
"37121" "ENSDARG00000117496" NA
"37122" "ENSDARG00000117494" NA
"37123" "ENSDARG00000117315" NA
"37124" "ENSDARG00000117234" NA
"37125" "ENSDARG00000117354" NA
"37126" "ENSDARG00000117487" NA
"37127" "ENSDARG00000117213" NA
"37128" "ENSDARG00000117680" NA
"37129" "ENSDARG00000117595" NA
"37130" "ENSDARG00000117540" 100535932
"37131" "ENSDARG00000117271" NA
"37132" "ENSDARG00000117431" NA
"37133" "ENSDARG00000117490" NA
"37134" "ENSDARG00000117721" NA
"37135" "ENSDARG00000117286" 100150811
"37136" "ENSDARG00000117817" NA
"37137" "ENSDARG00000117614" NA
"37138" "ENSDARG00000117727" NA
"37139" "ENSDARG00000117341" NA
"37140" "ENSDARG00000117578" NA
"37141" "ENSDARG00000117566" NA
"37142" "ENSDARG00000117551" NA
"37143" "ENSDARG00000117720" NA
"37144" "ENSDARG00000117212" NA
"37145" "ENSDARG00000117415" NA
"37146" "ENSDARG00000117440" NA
"37147" "ENSDARG00000117795" NA
"37148" "ENSDARG00000117342" 101883869
"37149" "ENSDARG00000117695" NA
"37150" "ENSDARG00000117471" NA
"37151" "ENSDARG00000117760" NA
"37152" "ENSDARG00000117598" NA
"37153" "ENSDARG00000117816" NA
"37154" "ENSDARG00000117319" NA
"37155" "ENSDARG00000117384" NA
"37156" "ENSDARG00000117479" NA
"37157" "ENSDARG00000117386" NA
"37158" "ENSDARG00000117673" NA
"37159" "ENSDARG00000117550" NA
"37160" "ENSDARG00000117420" NA
"37161" "ENSDARG00000117823" NA
"37162" "ENSDARG00000117651" NA
"37163" "ENSDARG00000117762" NA
"37164" "ENSDARG00000117236" 101883975
"37165" "ENSDARG00000117309" NA
"37166" "ENSDARG00000117287" NA
"37167" "ENSDARG00000117631" NA
"37168" "ENSDARG00000117733" NA
"37169" "ENSDARG00000117826" NA
"37170" "ENSDARG00000117333" NA
"37171" "ENSDARG00000117238" NA
"37172" "ENSDARG00000117615" NA
"37173" "ENSDARG00000117547" NA
"37174" "ENSDARG00000117422" NA
"37175" "ENSDARG00000117251" NA
"37176" "ENSDARG00000117472" NA
"37177" "ENSDARG00000117700" NA
"37178" "ENSDARG00000117235" NA
"37179" "ENSDARG00000117454" 103909430
"37180" "ENSDARG00000117797" NA
"37181" "ENSDARG00000117269" NA
"37182" "ENSDARG00000117618" NA
"37183" "ENSDARG00000117523" NA
"37184" "ENSDARG00000117689" NA
"37185" "ENSDARG00000117308" NA
"37186" "ENSDARG00000117731" NA
"37187" "ENSDARG00000117542" NA
"37188" "ENSDARG00000117478" NA
"37189" "ENSDARG00000117825" NA
"37190" "ENSDARG00000117307" NA
"37191" "ENSDARG00000117261" NA
"37192" "ENSDARG00000117754" NA
"37193" "ENSDARG00000117229" NA
"37194" "ENSDARG00000117406" NA
"37195" "ENSDARG00000117753" NA
"37196" "ENSDARG00000117522" NA
"37197" "ENSDARG00000117563" NA
"37198" "ENSDARG00000117301" NA
"37199" "ENSDARG00000117799" NA
"37200" "ENSDARG00000117535" NA
"37201" "ENSDARG00000117451" NA
"37202" "ENSDARG00000117325" NA
"37203" "ENSDARG00000117473" NA
"37204" "ENSDARG00000117597" NA
"37205" "ENSDARG00000117683" NA
"37206" "ENSDARG00000117306" NA
"37207" "ENSDARG00000117435" NA
"37208" "ENSDARG00000117215" NA
"37209" "ENSDARG00000117793" NA
"37210" "ENSDARG00000117686" NA
"37211" "ENSDARG00000117703" NA
"37212" "ENSDARG00000117481" NA
"37213" "ENSDARG00000117601" NA
"37214" "ENSDARG00000117711" NA
"37215" "ENSDARG00000117674" NA
"37216" "ENSDARG00000117710" NA
"37217" "ENSDARG00000117516" NA
"37218" "ENSDARG00000117369" NA
"37219" "ENSDARG00000117256" NA
"37220" "ENSDARG00000117419" 110437884
"37221" "ENSDARG00000117388" NA
"37222" "ENSDARG00000117456" NA
"37223" "ENSDARG00000117441" NA
"37224" "ENSDARG00000117788" NA
"37225" "ENSDARG00000117705" NA
"37226" "ENSDARG00000117678" NA
"37227" "ENSDARG00000117442" NA
"37228" "ENSDARG00000117594" NA
"37229" "ENSDARG00000117539" 100333235
"37230" "ENSDARG00000117685" NA
"37231" "ENSDARG00000117603" NA
"37232" "ENSDARG00000117741" NA
"37233" "ENSDARG00000117638" NA
"37234" "ENSDARG00000117241" NA
"37235" "ENSDARG00000117317" NA
"37236" "ENSDARG00000117734" NA
"37237" "ENSDARG00000117588" NA
"37238" "ENSDARG00000117652" NA
"37239" "ENSDARG00000117245" NA
"37240" "ENSDARG00000117378" NA
"37241" "ENSDARG00000117353" NA
"37242" "ENSDARG00000117596" NA
"37243" "ENSDARG00000117498" NA
"37244" "ENSDARG00000117531" NA
"37245" "ENSDARG00000117338" NA
"37246" "ENSDARG00000117749" NA
"37247" "ENSDARG00000117562" NA
"37248" "ENSDARG00000117416" NA
"37249" "ENSDARG00000117766" NA
"37250" "ENSDARG00000117259" NA
"37251" "ENSDARG00000117526" NA
"37252" "ENSDARG00000117694" NA
"37253" "ENSDARG00000117432" NA
"37254" "ENSDARG00000117548" NA
"37255" "ENSDARG00000117395" NA
"37256" "ENSDARG00000117292" NA
"37257" "ENSDARG00000117637" NA
"37258" "ENSDARG00000117786" NA
"37259" "ENSDARG00000117794" NA
"37260" "ENSDARG00000117587" NA
"37261" "ENSDARG00000117430" NA
"37262" "ENSDARG00000117572" NA
"37263" "ENSDARG00000117761" NA
"37264" "ENSDARG00000117421" NA
"37265" "ENSDARG00000117774" NA
"37266" "ENSDARG00000117583" NA
"37267" "ENSDARG00000117399" NA
"37268" "ENSDARG00000117565" NA
"37269" "ENSDARG00000117316" NA
"37270" "ENSDARG00000117461" NA
"37271" "ENSDARG00000117405" NA
"37272" "ENSDARG00000117796" NA
"37273" "ENSDARG00000117549" NA
"37274" "ENSDARG00000117323" NA
"37275" "ENSDARG00000117488" NA
"37276" "ENSDARG00000117339" NA
"37277" "ENSDARG00000117810" NA
"37278" "ENSDARG00000117742" NA
"37279" "ENSDARG00000117520" NA
"37280" "ENSDARG00000117571" NA
"37281" "ENSDARG00000117684" NA
"37282" "ENSDARG00000117807" NA
"37283" "ENSDARG00000117608" NA
"37284" "ENSDARG00000117397" NA
"37285" "ENSDARG00000117544" NA
"37286" "ENSDARG00000117360" NA
"37287" "ENSDARG00000117646" 503942
"37288" "ENSDARG00000117226" NA
"37289" "ENSDARG00000117410" NA
"37290" "ENSDARG00000117579" NA
"37291" "ENSDARG00000117324" NA
"37292" "ENSDARG00000117242" NA
"37293" "ENSDARG00000117560" NA
"37294" "ENSDARG00000117446" NA
"37295" "ENSDARG00000117639" NA
"37296" "ENSDARG00000117725" NA
"37297" "ENSDARG00000117574" NA
"37298" "ENSDARG00000117390" NA
"37299" "ENSDARG00000117304" NA
"37300" "ENSDARG00000117757" NA
"37301" "ENSDARG00000117280" NA
"37302" "ENSDARG00000117605" NA
"37303" "ENSDARG00000117690" NA
"37304" "ENSDARG00000117293" 100535063
"37305" "ENSDARG00000117322" NA
"37306" "ENSDARG00000117784" NA
"37307" "ENSDARG00000117635" NA
"37308" "ENSDARG00000117681" NA
"37309" "ENSDARG00000117250" NA
"37310" "ENSDARG00000117270" NA
"37311" "ENSDARG00000117414" NA
"37312" "ENSDARG00000117436" NA
"37313" "ENSDARG00000117275" NA
"37314" "ENSDARG00000117665" NA
"37315" "ENSDARG00000117589" NA
"37316" "ENSDARG00000117771" NA
"37317" "ENSDARG00000117625" NA
"37318" "ENSDARG00000117344" NA
"37319" "ENSDARG00000117537" 101883546
"37320" "ENSDARG00000117600" NA
"37321" "ENSDARG00000117260" NA
"37322" "ENSDARG00000117249" NA
"37323" "ENSDARG00000117527" 101886164
"37324" "ENSDARG00000117543" NA
"37325" "ENSDARG00000117607" NA
"37326" "ENSDARG00000117647" NA
"37327" "ENSDARG00000117500" NA
"37328" "ENSDARG00000117613" NA
"37329" "ENSDARG00000117358" NA
"37330" "ENSDARG00000117297" NA
"37331" "ENSDARG00000117463" NA
"37332" "ENSDARG00000117706" NA
"37333" "ENSDARG00000117804" NA
"37334" "ENSDARG00000117628" NA
"37335" "ENSDARG00000117366" NA
"37336" "ENSDARG00000117356" NA
"37337" "ENSDARG00000117697" NA
"37338" "ENSDARG00000117759" NA
"37339" "ENSDARG00000117396" NA
"37340" "ENSDARG00000117747" NA
"37341" "ENSDARG00000117352" NA
"37342" "ENSDARG00000117411" 101887009
"37343" "ENSDARG00000117217" NA
"37344" "ENSDARG00000117576" NA
"37345" "ENSDARG00000117337" NA
"37346" "ENSDARG00000117592" NA
"37347" "ENSDARG00000117781" NA
"37348" "ENSDARG00000117737" NA
"37349" "ENSDARG00000117765" NA
"37350" "ENSDARG00000117561" NA
"37351" "ENSDARG00000117433" NA
"37352" "ENSDARG00000117567" NA
"37353" "ENSDARG00000117714" NA
"37354" "ENSDARG00000117365" NA
"37355" "ENSDARG00000117715" NA
"37356" "ENSDARG00000117475" NA
"37357" "ENSDARG00000117427" NA
"37358" "ENSDARG00000117693" NA
"37359" "ENSDARG00000117722" NA
"37360" "ENSDARG00000117281" NA
"37361" "ENSDARG00000117389" NA
"37362" "ENSDARG00000117467" NA
"37363" "ENSDARG00000117556" NA
"37364" "ENSDARG00000117254" NA
"37365" "ENSDARG00000117492" NA
"37366" "ENSDARG00000117449" NA
"37367" "ENSDARG00000117776" NA
"37368" "ENSDARG00000117821" NA
"37369" "ENSDARG00000117253" NA
"37370" "ENSDARG00000117584" NA
"37371" "ENSDARG00000117417" NA
"37372" "ENSDARG00000117777" NA
"37373" "ENSDARG00000117209" NA
"37374" "ENSDARG00000117214" NA
"37375" "ENSDARG00000117676" NA
"37376" "ENSDARG00000117814" NA
"37377" "ENSDARG00000117376" NA
"37378" "ENSDARG00000117792" NA
"37379" "ENSDARG00000117610" NA
"37380" "ENSDARG00000117462" NA
"37381" "ENSDARG00000117219" NA
"37382" "ENSDARG00000117650" NA
"37383" "ENSDARG00000117239" NA
"37384" "ENSDARG00000117265" NA
"37385" "ENSDARG00000117362" NA
"37386" "ENSDARG00000117347" NA
"37387" "ENSDARG00000117624" NA
"37388" "ENSDARG00000117654" NA
"37389" "ENSDARG00000117355" NA
"37390" "ENSDARG00000117811" NA
"37391" "ENSDARG00000117554" NA
"37392" "ENSDARG00000117401" NA
"37393" "ENSDARG00000117303" NA
"37394" "ENSDARG00000117404" NA
"37395" "ENSDARG00000117819" NA
"37396" "ENSDARG00000117375" NA
"37397" "ENSDARG00000117497" NA
"37398" "ENSDARG00000117805" NA
"37399" "ENSDARG00000117330" NA
"37400" "ENSDARG00000117312" 321191
"37401" "ENSDARG00000117233" NA
"37402" "ENSDARG00000117780" NA
"37403" "ENSDARG00000117662" NA
"37404" "ENSDARG00000117255" NA
"37405" "ENSDARG00000117283" NA
"37406" "ENSDARG00000117782" NA
"37407" "ENSDARG00000117664" NA
"37408" "ENSDARG00000117224" NA
"37409" "ENSDARG00000117331" NA
"37410" "ENSDARG00000117529" NA
"37411" "ENSDARG00000117272" NA
"37412" "ENSDARG00000117716" NA
"37413" "ENSDARG00000117368" NA
"37414" "ENSDARG00000117558" NA
"37415" "ENSDARG00000117491" NA
"37416" "ENSDARG00000117789" NA
"37417" "ENSDARG00000117336" NA
"37418" "ENSDARG00000117698" NA
"37419" "ENSDARG00000117568" NA
"37420" "ENSDARG00000117783" NA
"37421" "ENSDARG00000117648" NA
"37422" "ENSDARG00000117220" NA
"37423" "ENSDARG00000117228" NA
"37424" "ENSDARG00000117528" NA
"37425" "ENSDARG00000117800" NA
"37426" "ENSDARG00000117288" NA
"37427" "ENSDARG00000117641" NA
"37428" "ENSDARG00000117273" NA
"37429" "ENSDARG00000117602" NA
"37430" "ENSDARG00000117408" NA
"37431" "ENSDARG00000117321" NA
"37432" "ENSDARG00000117575" NA
"37433" "ENSDARG00000117775" NA
"37434" "ENSDARG00000117465" NA
"37435" "ENSDARG00000117359" NA
"37436" "ENSDARG00000117314" NA
"37437" "ENSDARG00000117227" NA
"37438" "ENSDARG00000117726" NA
"37439" "ENSDARG00000117541" NA
"37440" "ENSDARG00000117482" NA
"37441" "ENSDARG00000117428" NA
